company,Year,Есть ли RAEX/RSPP/NKR рейтинг у компании?,Источник
пивоваренная компания балтика,24,TRUE,Отчёты
пигмент,21,TRUE,Отчёты
пигмент,22,FALSE,Отчёты
пигмент,24,FALSE,Отчёты
питеравто,21,TRUE,Отчёты
питеравто,22,TRUE,Отчёты
питеравто,23,TRUE,Отчёты
питеравто,24,TRUE,Отчёты
пмбк,21,TRUE,Отчёты
пмбк,22,TRUE,Отчёты
пмбк,23,TRUE,Отчёты
пмбк,24,TRUE,Отчёты
по возрождение,21,TRUE,Отчёты
по возрождение,22,TRUE,Отчёты
по возрождение,23,TRUE,Отчёты
по возрождение,24,TRUE,Отчёты
победа,21,TRUE,Отчёты
победа,22,TRUE,Отчёты
победа,23,TRUE,Отчёты
победа,24,TRUE,Отчёты
полекс-фарм,21,TRUE,Отчёты
полекс-фарм,22,TRUE,Отчёты
полекс-фарм,23,TRUE,Отчёты
полекс-фарм,24,TRUE,Отчёты
полиметалл,22,FALSE,Отчёты
полиметалл,24,FALSE,Отчёты
полипластик,21,TRUE,Отчёты
полипластик,22,FALSE,Отчёты
полипластик,23,FALSE,Отчёты
полипластик,24,FALSE,Отчёты
полисан,21,TRUE,Отчёты
полисан,22,TRUE,Отчёты
полисан,23,TRUE,Отчёты
полисан,24,TRUE,Отчёты
полюс,22,FALSE,Отчёты
полюс,24,FALSE,Отчёты
портобелло продактс,21,FALSE,Отчёты
портобелло продактс,22,TRUE,Отчёты
портобелло продактс,23,FALSE,Отчёты
портобелло продактс,24,TRUE,Отчёты
почта россии,21,FALSE,Отчёты
почта россии,22,TRUE,Отчёты
почта россии,23,FALSE,Отчёты
почта россии,24,TRUE,Отчёты
ппр,21,TRUE,Отчёты
ппр,22,TRUE,Отчёты
ппр,23,TRUE,Отчёты
ппр,24,TRUE,Отчёты
прииск соловьевский,21,TRUE,Отчёты
прииск соловьевский,22,FALSE,Отчёты
прииск соловьевский,23,FALSE,Отчёты
прииск соловьевский,24,FALSE,Отчёты
продторг,21,TRUE,Отчёты
продторг,22,TRUE,Отчёты
продторг,23,TRUE,Отчёты
продторг,24,TRUE,Отчёты
проктер энд гэмбл дистрибьюторская компания,21,TRUE,Отчёты
проктер энд гэмбл дистрибьюторская компания,22,TRUE,Отчёты
проктер энд гэмбл дистрибьюторская компания,23,TRUE,Отчёты
проктер энд гэмбл дистрибьюторская компания,24,TRUE,Отчёты
прометей,21,TRUE,Отчёты
прометей,22,TRUE,Отчёты
прометей,23,TRUE,Отчёты
прометей,24,TRUE,Отчёты
промпарк м10,21,TRUE,Отчёты
промпарк м10,22,TRUE,Отчёты
промпарк м10,23,TRUE,Отчёты
промпарк м10,24,TRUE,Отчёты
промпарк марьино,21,TRUE,Отчёты
промпарк марьино,22,TRUE,Отчёты
промпарк марьино,23,TRUE,Отчёты
промпарк марьино,24,TRUE,Отчёты
промсорт-урал,21,TRUE,Отчёты
промсорт-урал,22,TRUE,Отчёты
промсорт-урал,23,TRUE,Отчёты
промсорт-урал,24,TRUE,Отчёты
промышленно-металлургический холдинг,21,TRUE,Отчёты
промышленно-металлургический холдинг,22,FALSE,Отчёты
промышленно-металлургический холдинг,23,FALSE,Отчёты
промышленно-металлургический холдинг,24,FALSE,Отчёты
псб по сзфо,21,TRUE,Отчёты
псб по сзфо,22,TRUE,Отчёты
псб по сзфо,23,TRUE,Отчёты
псб по сзфо,24,TRUE,Отчёты
птицефабрика синявинская,21,TRUE,Отчёты
птицефабрика синявинская,22,TRUE,Отчёты
птицефабрика синявинская,23,TRUE,Отчёты
птицефабрика синявинская,24,TRUE,Отчёты
р-климат,21,FALSE,Отчёты
р-климат,22,TRUE,Отчёты
р-климат,23,FALSE,Отчёты
р-климат,24,TRUE,Отчёты
р-фарм,21,TRUE,Отчёты
р-фарм,22,TRUE,Отчёты
р-фарм,23,TRUE,Отчёты
р-фарм,24,TRUE,Отчёты
развитие,21,TRUE,Отчёты
развитие,22,TRUE,Отчёты
развитие,23,TRUE,Отчёты
развитие,24,TRUE,Отчёты
разрез восточный,21,TRUE,Отчёты
разрез восточный,22,TRUE,Отчёты
разрез восточный,23,TRUE,Отчёты
разрез восточный,24,TRUE,Отчёты
разрез колыванский,21,TRUE,Отчёты
разрез колыванский,22,TRUE,Отчёты
разрез колыванский,23,TRUE,Отчёты
разрез колыванский,24,TRUE,Отчёты
райффайзенбанк,21,FALSE,Отчёты
райффайзенбанк,22,FALSE,Отчёты
райффайзенбанк,23,FALSE,Отчёты
райффайзенбанк,24,FALSE,Отчёты
ракурс-инжиниринг,21,TRUE,Отчёты
ракурс-инжиниринг,22,TRUE,Отчёты
ракурс-инжиниринг,23,TRUE,Отчёты
ракурс-инжиниринг,24,TRUE,Отчёты
распадская,22,FALSE,Отчёты
распадская,23,FALSE,Отчёты
распадская,24,FALSE,Отчёты
реал,21,TRUE,Отчёты
реал,22,TRUE,Отчёты
реал,23,TRUE,Отчёты
реал,24,TRUE,Отчёты
реалъ,21,TRUE,Отчёты
реалъ,22,TRUE,Отчёты
реалъ,23,TRUE,Отчёты
реалъ,24,TRUE,Отчёты
регион финансовые услуги,21,TRUE,Отчёты
регион финансовые услуги,22,TRUE,Отчёты
регион финансовые услуги,23,TRUE,Отчёты
регион финансовые услуги,24,TRUE,Отчёты
редль и партнеры,21,TRUE,Отчёты
рекадро,21,FALSE,Отчёты
рекадро,22,TRUE,Отчёты
рекадро,23,TRUE,Отчёты
рекадро,24,TRUE,Отчёты
рельеф-центр,21,FALSE,Отчёты
рельеф-центр,22,TRUE,Отчёты
рельеф-центр,23,FALSE,Отчёты
рельеф-центр,24,TRUE,Отчёты
ресо-гарантия,21,TRUE,Отчёты
ресо-гарантия,22,TRUE,Отчёты
ресо-гарантия,23,TRUE,Отчёты
ресо-гарантия,24,TRUE,Отчёты
ресурс атэ,21,TRUE,Отчёты
ресурс атэ,22,TRUE,Отчёты
ресурс атэ,23,TRUE,Отчёты
ресурс атэ,24,TRUE,Отчёты
ржд,21,FALSE,Отчёты
ржд,22,FALSE,Отчёты
ржд,24,FALSE,Отчёты
рждстрой,21,TRUE,Отчёты
рждстрой,22,TRUE,Отчёты
рждстрой,23,TRUE,Отчёты
рждстрой,24,TRUE,Отчёты
ри-инвест,21,TRUE,Отчёты
ри-инвест,22,TRUE,Отчёты
ри-инвест,23,TRUE,Отчёты
ри-инвест,24,TRUE,Отчёты
рир,21,TRUE,Отчёты
рир,22,TRUE,Отчёты
рир,23,TRUE,Отчёты
рир,24,TRUE,Отчёты
ритэк,21,TRUE,Отчёты
ритэк,22,TRUE,Отчёты
ритэк,23,TRUE,Отчёты
ритэк,24,TRUE,Отчёты
рк полярное море+,21,FALSE,Отчёты
рк полярное море+,22,TRUE,Отчёты
рк полярное море+,23,TRUE,Отчёты
рк полярное море+,24,TRUE,Отчёты
рн-энерго,21,TRUE,Отчёты
рн-энерго,22,TRUE,Отчёты
рн-энерго,23,TRUE,Отчёты
рн-энерго,24,TRUE,Отчёты
розница к-1,21,TRUE,Отчёты
розница к-1,22,TRUE,Отчёты
розница к-1,23,TRUE,Отчёты
розница к-1,24,TRUE,Отчёты
рольф,21,TRUE,Отчёты
рольф,22,TRUE,Отчёты
рольф,23,TRUE,Отчёты
рольф,24,TRUE,Отчёты
рольф эстейт санкт-петербург,21,TRUE,Отчёты
рольф эстейт санкт-петербург,22,TRUE,Отчёты
рольф эстейт санкт-петербург,23,TRUE,Отчёты
рольф эстейт санкт-петербург,24,TRUE,Отчёты
росатом,22,FALSE,Отчёты
росатом,24,FALSE,Отчёты
росбанк,21,TRUE,Отчёты
росбанк,22,FALSE,Отчёты
росбанк,24,FALSE,Отчёты
росбанк страхование,21,FALSE,Отчёты
росбанк страхование,22,TRUE,Отчёты
росбанк страхование,23,TRUE,Отчёты
росбанк страхование,24,TRUE,Отчёты
росводоканал,21,TRUE,Отчёты
росводоканал,22,FALSE,Отчёты
росводоканал,24,FALSE,Отчёты
роскар,21,TRUE,Отчёты
роскар,22,TRUE,Отчёты
роскар,23,TRUE,Отчёты
роскар,24,TRUE,Отчёты
роснефть,21,FALSE,Отчёты
роснефть,22,FALSE,Отчёты
роснефть,24,FALSE,Отчёты
россельхозбанк,21,TRUE,Отчёты
россельхозбанк,22,FALSE,Отчёты
россельхозбанк,24,FALSE,Отчёты
россети,22,FALSE,Отчёты
россети,24,FALSE,Отчёты
россети ленэнерго,21,TRUE,Отчёты
россети ленэнерго,22,TRUE,Отчёты
россети ленэнерго,23,TRUE,Отчёты
россети ленэнерго,24,TRUE,Отчёты
россети тюмень,22,TRUE,Отчёты
россети тюмень,23,TRUE,Отчёты
россети тюмень,24,TRUE,Отчёты
россия,21,TRUE,Отчёты
россия,22,TRUE,Отчёты
россия,23,TRUE,Отчёты
россия,24,TRUE,Отчёты
ростелеком,22,FALSE,Отчёты
ростелеком,24,FALSE,Отчёты
рс,21,TRUE,Отчёты
рс,22,TRUE,Отчёты
рс,23,TRUE,Отчёты
рс,24,TRUE,Отчёты
рсн,21,TRUE,Отчёты
ртр,21,FALSE,Отчёты
ртр,22,TRUE,Отчёты
ртр,23,FALSE,Отчёты
ртр,24,TRUE,Отчёты
рублево-архангельское,22,TRUE,Отчёты
рублево-архангельское,23,FALSE,Отчёты
рублево-архангельское,24,TRUE,Отчёты
рук,21,TRUE,Отчёты
рук,22,TRUE,Отчёты
рук,23,TRUE,Отчёты
рук,24,TRUE,Отчёты
рулог,21,TRUE,Отчёты
рулог,22,TRUE,Отчёты
рулог,23,TRUE,Отчёты
рулог,24,TRUE,Отчёты
русагро,22,FALSE,Отчёты
русагро,24,FALSE,Отчёты
русал,22,FALSE,Отчёты
русал,24,FALSE,Отчёты
русгазбурение,21,TRUE,Отчёты
русгазбурение,22,TRUE,Отчёты
русгазбурение,23,TRUE,Отчёты
русгазбурение,24,TRUE,Отчёты
русгидро,22,FALSE,Отчёты
русгидро,24,FALSE,Отчёты
русская медная компания,21,TRUE,Отчёты
русская медная компания,22,TRUE,Отчёты
русская медная компания,23,TRUE,Отчёты
русская медная компания,24,TRUE,Отчёты
русский уголь,21,TRUE,Отчёты
русский уголь,22,FALSE,Отчёты
русский уголь,23,FALSE,Отчёты
русский уголь,24,FALSE,Отчёты
русснефть,22,FALSE,Отчёты
русснефть,24,FALSE,Отчёты
самолет,24,FALSE,Отчёты
санкт-петербург,21,TRUE,Отчёты
санкт-петербург,22,FALSE,Отчёты
санкт-петербург,23,FALSE,Отчёты
санкт-петербург,24,FALSE,Отчёты
сахалинская энергия,22,FALSE,Отчёты
сахалинская энергия,24,FALSE,Отчёты
сахалинское морское параходство,21,TRUE,Отчёты
сахалинское морское параходство,22,TRUE,Отчёты
сахалинское морское параходство,23,FALSE,Отчёты
сахалинское морское параходство,24,TRUE,Отчёты
сбербанк,22,FALSE,Отчёты
сбербанк,23,FALSE,Отчёты
сбербанк,24,FALSE,Отчёты
сбербанк страхование,21,TRUE,Отчёты
сбербанк страхование,22,TRUE,Отчёты
сбербанк страхование,23,FALSE,Отчёты
сбербанк страхование,24,TRUE,Отчёты
сбербанк страхование жизни,21,TRUE,Отчёты
сбербанк страхование жизни,23,FALSE,Отчёты
сбербанк страхование жизни,24,TRUE,Отчёты
свеза,22,FALSE,Отчёты
свеза,24,FALSE,Отчёты
светогорский цбк,21,TRUE,Отчёты
светогорский цбк,22,TRUE,Отчёты
светогорский цбк,23,TRUE,Отчёты
светогорский цбк,24,TRUE,Отчёты
северная верфь,21,TRUE,Отчёты
северная верфь,22,TRUE,Отчёты
северная верфь,23,TRUE,Отчёты
северная верфь,24,TRUE,Отчёты
северсталь,22,FALSE,Отчёты
северсталь,24,FALSE,Отчёты
сегежа,22,FALSE,Отчёты
сегежа,24,FALSE,Отчёты
селигдар,22,FALSE,Отчёты
селигдар,24,FALSE,Отчёты
сибантрацит,21,TRUE,Отчёты
сибантрацит,22,FALSE,Отчёты
сибантрацит,23,FALSE,Отчёты
сибантрацит,24,FALSE,Отчёты
сибирское стекло,21,TRUE,Отчёты
сибирское стекло,22,TRUE,Отчёты
сибирское стекло,23,FALSE,Отчёты
сибирское стекло,24,TRUE,Отчёты
сибирь,21,FALSE,Отчёты
сибирь,22,TRUE,Отчёты
сибирь,23,FALSE,Отчёты
сибирь,24,TRUE,Отчёты
сибур холдинг,22,FALSE,Отчёты
сибур холдинг,24,FALSE,Отчёты
силовые машины,21,TRUE,Отчёты
силовые машины,22,TRUE,Отчёты
силовые машины,23,TRUE,Отчёты
силовые машины,24,TRUE,Отчёты
симбирсофт,21,FALSE,Отчёты
симбирсофт,22,TRUE,Отчёты
симбирсофт,23,TRUE,Отчёты
симбирсофт,24,TRUE,Отчёты
синарастройкомплект,21,TRUE,Отчёты
синарастройкомплект,22,TRUE,Отчёты
синарастройкомплект,23,TRUE,Отчёты
синарастройкомплект,24,TRUE,Отчёты
система пбо,22,TRUE,Отчёты
система пбо,23,TRUE,Отчёты
система пбо,24,TRUE,Отчёты
сити-xxi век,21,FALSE,Отчёты
сити-xxi век,22,TRUE,Отчёты
сити-xxi век,23,TRUE,Отчёты
сити-xxi век,24,TRUE,Отчёты
ситидрайв,21,TRUE,Отчёты
ситидрайв,22,TRUE,Отчёты
ситидрайв,23,TRUE,Отчёты
ситидрайв,24,TRUE,Отчёты
ситилинк,21,TRUE,Отчёты
ситилинк,22,TRUE,Отчёты
ситилинк,23,TRUE,Отчёты
ситилинк,24,TRUE,Отчёты
ситроникс,21,TRUE,Отчёты
ситроникс,22,TRUE,Отчёты
ситроникс,23,TRUE,Отчёты
ситроникс,24,TRUE,Отчёты
ск псп,21,TRUE,Отчёты
ск псп,22,TRUE,Отчёты
ск псп,23,TRUE,Отчёты
ск псп,24,TRUE,Отчёты
ск русвьетпетро,21,TRUE,Отчёты
ск русвьетпетро,22,TRUE,Отчёты
ск русвьетпетро,23,TRUE,Отчёты
ск русвьетпетро,24,TRUE,Отчёты
славнефть,22,FALSE,Отчёты
славнефть,23,FALSE,Отчёты
славнефть,24,FALSE,Отчёты
славянск эко,21,TRUE,Отчёты
славянск эко,22,TRUE,Отчёты
славянск эко,23,TRUE,Отчёты
славянск эко,24,TRUE,Отчёты
сладкая жизнь н.н,21,TRUE,Отчёты
сладкая жизнь н.н,22,TRUE,Отчёты
сладкая жизнь н.н,23,TRUE,Отчёты
сладкая жизнь н.н,24,TRUE,Отчёты
сладкая жизнь плюс,21,TRUE,Отчёты
сладкая жизнь плюс,22,TRUE,Отчёты
сладкая жизнь плюс,23,TRUE,Отчёты
сладкая жизнь плюс,24,TRUE,Отчёты
монди слпк,21,TRUE,Отчёты
монди слпк,22,FALSE,Отчёты
монди слпк,23,FALSE,Отчёты
монди слпк,24,FALSE,Отчёты
сн капитал,22,TRUE,Отчёты
сн-мнг,21,TRUE,Отчёты
сн-мнг,22,TRUE,Отчёты
сн-мнг,23,TRUE,Отчёты
сн-мнг,24,TRUE,Отчёты
совкомбанк,22,FALSE,Отчёты
совкомбанк,24,FALSE,Отчёты
совкомфлот,21,TRUE,Отчёты
совкомфлот,22,FALSE,Отчёты
совкомфлот,23,FALSE,Отчёты
совкомфлот,24,FALSE,Отчёты
соликамскбумпром,22,FALSE,Отчёты
соликамскбумпром,23,FALSE,Отчёты
соликамскбумпром,24,FALSE,Отчёты
союз св. иоанна воина,21,TRUE,Отчёты
союз св. иоанна воина,22,TRUE,Отчёты
союз св. иоанна воина,23,TRUE,Отчёты
союз св. иоанна воина,24,TRUE,Отчёты
спар миддл волга,21,TRUE,Отчёты
спар миддл волга,22,TRUE,Отчёты
спар миддл волга,23,TRUE,Отчёты
спар миддл волга,24,TRUE,Отчёты
спб биржа,21,FALSE,Отчёты
спб биржа,22,TRUE,Отчёты
спб биржа,24,TRUE,Отчёты
спб гку организатор перевозок,21,TRUE,Отчёты
спб гку организатор перевозок,22,TRUE,Отчёты
спб гку организатор перевозок,23,TRUE,Отчёты
спб гку организатор перевозок,24,TRUE,Отчёты
спб гуп горэлектротранс,21,TRUE,Отчёты
спб гуп горэлектротранс,22,TRUE,Отчёты
спб гуп горэлектротранс,23,TRUE,Отчёты
спб гуп горэлектротранс,24,TRUE,Отчёты
спк,21,TRUE,Отчёты
спк,22,TRUE,Отчёты
спк,23,TRUE,Отчёты
спк,24,TRUE,Отчёты
сплат глобал,21,FALSE,Отчёты
сплат глобал,22,TRUE,Отчёты
сплат глобал,24,TRUE,Отчёты
спортмастер,21,TRUE,Отчёты
спортмастер,22,TRUE,Отчёты
спортмастер,23,TRUE,Отчёты
спортмастер,24,TRUE,Отчёты
стг,21,TRUE,Отчёты
стг,22,TRUE,Отчёты
стг,23,FALSE,Отчёты
стг,24,TRUE,Отчёты
стд петрович,21,TRUE,Отчёты
стд петрович,22,TRUE,Отчёты
стд петрович,23,TRUE,Отчёты
стд петрович,24,TRUE,Отчёты
стз,21,TRUE,Отчёты
стз,22,TRUE,Отчёты
стз,23,TRUE,Отчёты
стз,24,TRUE,Отчёты
стку,22,TRUE,Отчёты
стнг,21,TRUE,Отчёты
стнг,22,TRUE,Отчёты
стнг,23,TRUE,Отчёты
стнг,24,TRUE,Отчёты
строительных компаний возрождение,21,TRUE,Отчёты
строительных компаний возрождение,22,TRUE,Отчёты
строительных компаний возрождение,23,TRUE,Отчёты
строительных компаний возрождение,24,TRUE,Отчёты
строительство и комплектация,21,TRUE,Отчёты
строительство и комплектация,22,TRUE,Отчёты
строительство и комплектация,23,TRUE,Отчёты
стройсервис,21,TRUE,Отчёты
стройсервис,22,FALSE,Отчёты
стройсервис,23,FALSE,Отчёты
стройсервис,24,FALSE,Отчёты
сур,21,TRUE,Отчёты
сур,22,TRUE,Отчёты
сур,23,TRUE,Отчёты
сур,24,TRUE,Отчёты
сургутнефтегаз,22,FALSE,Отчёты
сургутнефтегаз,24,FALSE,Отчёты
суэк,22,FALSE,Отчёты
суэк,23,FALSE,Отчёты
суэк,24,FALSE,Отчёты
сыктывкар тиссью груп,21,FALSE,Отчёты
сыктывкар тиссью груп,22,TRUE,Отчёты
сыктывкар тиссью груп,23,TRUE,Отчёты
сыктывкар тиссью груп,24,TRUE,Отчёты
сэрк,21,TRUE,Отчёты
сэрк,22,TRUE,Отчёты
сэрк,23,TRUE,Отчёты
сэрк,24,TRUE,Отчёты
сэтл  и петербургской недвижимости,21,TRUE,Отчёты
сэтл  и петербургской недвижимости,22,TRUE,Отчёты
сэтл  и петербургской недвижимости,23,TRUE,Отчёты
сэтл  и петербургской недвижимости,24,TRUE,Отчёты
т плюс,22,FALSE,Отчёты
т плюс,23,FALSE,Отчёты
т плюс,24,FALSE,Отчёты
т2 мобайл,21,TRUE,Отчёты
т2 мобайл,22,TRUE,Отчёты
т2 мобайл,23,TRUE,Отчёты
т2 мобайл,24,TRUE,Отчёты
таиф-нк,21,TRUE,Отчёты
таиф-нк,22,FALSE,Отчёты
таиф-нк,23,FALSE,Отчёты
таиф-нк,24,FALSE,Отчёты
тандер,21,TRUE,Отчёты
тандер,22,TRUE,Отчёты
тандер,23,TRUE,Отчёты
тандер,24,TRUE,Отчёты
танеко,21,TRUE,Отчёты
танеко,22,TRUE,Отчёты
танеко,23,TRUE,Отчёты
танеко,24,TRUE,Отчёты
татнефть им. в.д. шашина,21,TRUE,Отчёты
татнефть им. в.д. шашина,22,TRUE,Отчёты
татнефть им. в.д. шашина,23,TRUE,Отчёты
татнефть им. в.д. шашина,24,TRUE,Отчёты
татэнергосбыт,21,TRUE,Отчёты
татэнергосбыт,23,TRUE,Отчёты
татэнергосбыт,24,TRUE,Отчёты
твз,21,TRUE,Отчёты
твз,22,TRUE,Отчёты
твз,23,TRUE,Отчёты
твз,24,TRUE,Отчёты
твэл,21,TRUE,Отчёты
твэл,22,TRUE,Отчёты
твэл,23,TRUE,Отчёты
твэл,24,TRUE,Отчёты
тгк-1,21,TRUE,Отчёты
тгк-1,22,TRUE,Отчёты
тгк-1,24,TRUE,Отчёты
тгк-14,21,FALSE,Отчёты
тгк-14,22,TRUE,Отчёты
тгк-14,23,TRUE,Отчёты
тгк-14,24,TRUE,Отчёты
тгк-2,22,FALSE,Отчёты
тгк-2,23,FALSE,Отчёты
тгк-2,24,FALSE,Отчёты
тд белаз,21,TRUE,Отчёты
тд белаз,22,TRUE,Отчёты
тд белаз,23,TRUE,Отчёты
тд белаз,24,TRUE,Отчёты
тд грасс,21,FALSE,Отчёты
тд грасс,22,TRUE,Отчёты
тд грасс,23,TRUE,Отчёты
тд грасс,24,TRUE,Отчёты
тд риф,21,TRUE,Отчёты
тд риф,22,TRUE,Отчёты
тд риф,23,TRUE,Отчёты
тд риф,24,TRUE,Отчёты
тд тула-сталь,21,TRUE,Отчёты
тд тула-сталь,22,TRUE,Отчёты
тд тула-сталь,23,TRUE,Отчёты
тд тула-сталь,24,TRUE,Отчёты
тд черкизово,21,TRUE,Отчёты
тд черкизово,22,TRUE,Отчёты
тд черкизово,23,TRUE,Отчёты
тд черкизово,24,TRUE,Отчёты
тд электротехмонтаж,21,TRUE,Отчёты
тд электротехмонтаж,22,TRUE,Отчёты
тд электротехмонтаж,23,TRUE,Отчёты
тд электротехмонтаж,24,TRUE,Отчёты
теле2,21,TRUE,Отчёты
теле2,22,TRUE,Отчёты
теле2,23,TRUE,Отчёты
теле2,24,TRUE,Отчёты
теремок,21,TRUE,Отчёты
теремок,22,TRUE,Отчёты
теремок,23,TRUE,Отчёты
теремок,24,TRUE,Отчёты
технониколь,21,TRUE,Отчёты
технониколь,22,TRUE,Отчёты
технониколь,23,FALSE,Отчёты
технониколь,24,TRUE,Отчёты
технониколь-строительные системы,21,TRUE,Отчёты
технониколь-строительные системы,22,TRUE,Отчёты
технониколь-строительные системы,23,TRUE,Отчёты
технониколь-строительные системы,24,TRUE,Отчёты
технополис москва,21,TRUE,Отчёты
технополис москва,22,TRUE,Отчёты
технополис москва,24,TRUE,Отчёты
тинькофф,22,FALSE,Отчёты
тинькофф,24,FALSE,Отчёты
титан,21,TRUE,Отчёты
титан,22,FALSE,Отчёты
титан,23,FALSE,Отчёты
титан,24,FALSE,Отчёты
тк лето,21,TRUE,Отчёты
тк лето,22,TRUE,Отчёты
тк лето,23,TRUE,Отчёты
тк лето,24,TRUE,Отчёты
тк мегаполис,21,TRUE,Отчёты
тк мегаполис,22,TRUE,Отчёты
тк мегаполис,23,TRUE,Отчёты
тк мегаполис,24,TRUE,Отчёты
тк мираторг,21,TRUE,Отчёты
тк мираторг,22,TRUE,Отчёты
тк мираторг,23,TRUE,Отчёты
тк мираторг,24,TRUE,Отчёты
тк мс-трейд,21,TRUE,Отчёты
тк мс-трейд,22,TRUE,Отчёты
тк мс-трейд,23,TRUE,Отчёты
тк мс-трейд,24,TRUE,Отчёты
тк ресурс-юг,21,TRUE,Отчёты
тк ресурс-юг,22,TRUE,Отчёты
тк ресурс-юг,23,TRUE,Отчёты
тмк,22,FALSE,Отчёты
тмк,24,FALSE,Отчёты
тмх,21,TRUE,Отчёты
тмх,22,TRUE,Отчёты
тмх,23,TRUE,Отчёты
тмх,24,TRUE,Отчёты
тн-азс-запад,21,TRUE,Отчёты
тн-азс-запад,22,TRUE,Отчёты
тн-азс-запад,23,TRUE,Отчёты
тнс энерго,22,FALSE,Отчёты
тнс энерго,23,FALSE,Отчёты
тнс энерго,24,FALSE,Отчёты
тнс энерго кубань,21,TRUE,Отчёты
тнс энерго кубань,22,TRUE,Отчёты
тнс энерго кубань,23,TRUE,Отчёты
тнс энерго кубань,24,TRUE,Отчёты
тольяттикомпаний азот,22,TRUE,Отчёты
тольяттикомпаний азот,23,TRUE,Отчёты
тольяттикомпаний азот,24,TRUE,Отчёты
томинский гок,21,TRUE,Отчёты
томинский гок,22,TRUE,Отчёты
томинский гок,23,TRUE,Отчёты
томинский гок,24,TRUE,Отчёты
томскнефть внк,21,TRUE,Отчёты
томскнефть внк,22,TRUE,Отчёты
томскнефть внк,23,TRUE,Отчёты
томскнефть внк,24,TRUE,Отчёты
торговый дом содружество,21,TRUE,Отчёты
торговый дом содружество,22,TRUE,Отчёты
торговый дом содружество,23,TRUE,Отчёты
торговый дом содружество,24,TRUE,Отчёты
трансконтейнер,21,FALSE,Отчёты
трансконтейнер,22,FALSE,Отчёты
трансконтейнер,23,FALSE,Отчёты
трансконтейнер,24,FALSE,Отчёты
транснефть,21,FALSE,Отчёты
транснефть,22,FALSE,Отчёты
транснефть,23,FALSE,Отчёты
транснефть,24,FALSE,Отчёты
транспак,21,TRUE,Отчёты
транспак,22,TRUE,Отчёты
транспак,23,TRUE,Отчёты
транспак,24,TRUE,Отчёты
транспортная fesco,21,TRUE,Отчёты
транспортная fesco,22,TRUE,Отчёты
транспортная fesco,23,TRUE,Отчёты
транспортная fesco,24,TRUE,Отчёты
транспортные системы,21,TRUE,Отчёты
транспортные системы,22,TRUE,Отчёты
транспортные системы,23,TRUE,Отчёты
транспортные системы,24,TRUE,Отчёты
траско,21,TRUE,Отчёты
траско,22,TRUE,Отчёты
траско,23,FALSE,Отчёты
траско,24,TRUE,Отчёты
трейд-сервис,21,TRUE,Отчёты
трейд-сервис,23,TRUE,Отчёты
тренд,21,TRUE,Отчёты
тренд,22,TRUE,Отчёты
тренд,23,TRUE,Отчёты
тренд,24,TRUE,Отчёты
третий парк,21,TRUE,Отчёты
третий парк,22,TRUE,Отчёты
третий парк,23,TRUE,Отчёты
третий парк,24,TRUE,Отчёты
трц галерея,21,TRUE,Отчёты
трц галерея,22,TRUE,Отчёты
трц галерея,23,TRUE,Отчёты
трц галерея,24,TRUE,Отчёты
тс командор,21,TRUE,Отчёты
тс командор,22,TRUE,Отчёты
тс командор,23,TRUE,Отчёты
тс командор,24,TRUE,Отчёты
ттк,21,TRUE,Отчёты
ттк,22,TRUE,Отчёты
ттк,23,TRUE,Отчёты
ттк,24,TRUE,Отчёты
тулачермет,21,TRUE,Отчёты
тулачермет,22,TRUE,Отчёты
тулачермет,23,TRUE,Отчёты
тулачермет,24,TRUE,Отчёты
тэк спб,21,TRUE,Отчёты
тэк спб,22,TRUE,Отчёты
тэк спб,23,TRUE,Отчёты
тэк спб,24,TRUE,Отчёты
уголь-транс,21,TRUE,Отчёты
уголь-транс,22,TRUE,Отчёты
уголь-транс,23,TRUE,Отчёты
уголь-транс,24,TRUE,Отчёты
удмуртнефть им. в.и. кудинова,21,TRUE,Отчёты
удмуртнефть им. в.и. кудинова,22,TRUE,Отчёты
удмуртнефть им. в.и. кудинова,23,TRUE,Отчёты
удмуртнефть им. в.и. кудинова,24,TRUE,Отчёты
ук бсм,21,TRUE,Отчёты
ук бсм,22,TRUE,Отчёты
ук бсм,23,TRUE,Отчёты
ук бсм,24,TRUE,Отчёты
ук кузбассразрезуголь,21,TRUE,Отчёты
ук кузбассразрезуголь,22,TRUE,Отчёты
ук кузбассразрезуголь,23,TRUE,Отчёты
ук кузбассразрезуголь,24,TRUE,Отчёты
укооло,21,TRUE,Отчёты
укооло,22,TRUE,Отчёты
укооло,23,TRUE,Отчёты
укооло,24,TRUE,Отчёты
улыбка радуги,21,TRUE,Отчёты
улыбка радуги,22,TRUE,Отчёты
улыбка радуги,23,TRUE,Отчёты
улыбка радуги,24,TRUE,Отчёты
упаковочные системы,21,TRUE,Отчёты
упаковочные системы,22,TRUE,Отчёты
упаковочные системы,23,TRUE,Отчёты
упаковочные системы,24,TRUE,Отчёты
управляющая компания нкс,21,TRUE,Отчёты
управляющая компания нкс,22,TRUE,Отчёты
управляющая компания нкс,23,TRUE,Отчёты
управляющая компания нкс,24,TRUE,Отчёты
уралкалий,22,FALSE,Отчёты
уралкалий,23,FALSE,Отчёты
уралкалий,24,FALSE,Отчёты
уралхим,24,FALSE,Отчёты
уральская горно-металлургическая компания,21,TRUE,Отчёты
